id,station_id,dist
KZ000035085,35085,286.68002904
KZ000035107,35107,341.82996595
KZ000035108,35108,624.80547937
KZ000035163,35163,207.84425322
KZ000035173,35173,8.4398564
KZ000035188,35188,984.25724222
KZ000035191,35191,921.20408605
KZ000035217,35217,569.08493121
KZ000035234,35234,413.46523528
KZ000035284,35287,566.56662019
KZ000035302,35302,300.42091377
KZ000035331,35331,0.08486398
KZ000035344,35344,750.87397643
KZ000035358,35358,510.75777535
KZ000035376,35376,274.63102803
KZ000035406,35406,429.01817596
KZ000035416,35416,762.08889921
KZ000035426,35426,437.4228234
KZ000035430,35430,845.43655756
KZ000035436,35436,398.79034572
KZ000035478,35478,399.83042275
KZ000035514,35514,690.58425388
KZ000035522,35522,828.66264717
KZ000035529,35529,176.44112021
KZ000035532,35532,553.74633507
KZ000035542,35542,470.45348768
KZ000035549,35549,802.74054388
KZ000035605,35605,484.627328
KZ000035633,35633,742.67303508
KZ000035635,35635,834.71475036
KZ000035671,35671,38.62027121
KZ000035699,35699,226.24521457
KZ000035721,35721,797.93061438
KZ000035742,35742,497.06412436
KZ000035746,35746,141.2662696
KZ000035749,35749,333.49604697
KZ000035791,35791,554.48690507
KZ000035849,35849,515.25868198
KZ000035907,35907,408.83738516
KZ000035969,35969,624.76528796
KZ000036126,36126,326.50374751
KZ000036152,36152,601.20393059
KZ000036208,36208,284.49173387
KZ000036358,36358,771.22560747
KZ000036397,36397,156.04285107
KZ000036418,36418,399.51804841
KZ000036428,36428,23.67202372
KZ000036487,36487,562.49676324
KZ000036535,36535,619.59561576
KZ000036546,36546,442.76947916
KZ000036569,36569,864.74310753
KZ000036622,36622,770.72792042
KZ000036665,36665,443.28794268
KZ000036686,36686,828.0437523
KZ000036736,36736,593.21898395
KZ000036761,36761,899.09280039
KZ000036773,36773,27.82703002
KZ000036786,36786,586.56219332
KZ000036837,36837,411.23633435
KZ000036859,36859,264.88720453
KZ000036870,36870,670.17954013
KZ000038001,38001,833.93192247
KZ000038008,38008,0.0
KZ000038051,38051,983.23299563
KZ000038069,38069,850.81063368
KZ000038081,38081,499.11816804
KZ000038099,38099,357.60530863
KZ000038162,38162,884.10004668
KZ000038198,38198,268.6505759
KZ000038201,38201,162.56290188
KZ000038203,38203,370.8350524
KZ000038229,38229,243.22985405
KZ000038232,38232,461.45030908
KZ000038334,38334,333.24792563
KZ000038337,38338,415.18028208
KZ000038343,38343,612.26131494
KZ000038423,38423,50.66705952
LAM00048946,48946,332.11382786
LAW00041061,48930,627.97016266
LAW00041071,48955,969.59992431
LEM00040101,40101,332.72351607
LG000026247,26247,527.62153357
LG000026313,26313,683.06291993
LG000026335,26335,303.61482751
LG000026339,26339,380.55899149
LG000026348,26348,855.20529089
LG000026424,26424,381.35371312
LG000026544,26544,561.30350122
LH000026518,26518,738.20394348
LH000026524,26524,971.72743402
LH000026600,26600,190.26413685
LY000062131,62131,806.41742685
LY000062271,62271,246.90605806
LYE00147740,62002,249.99804777
LYE00147746,62019,67.87163274
LYE00147747,62053,758.74010503
LYE00147749,62055,463.35955482
LYM00062012,62012,332.57531615
LYM00062120,62120,116.4788379
LYM00062176,62176,851.98065947
LYM00062200,62200,298.83762089
MA000067009,67009,337.78508362
MA000067083,67083,316.2514962
MA000067095,67095,100.70407487
MA000067143,67143,399.49705256
MA000067161,67161,625.69489419
MA000067197,67197,667.87762023
MAM00067012,67012,665.98424893
MAM00067017,67017,554.02380074
MAM00067023,67023,367.52481267
MAM00067027,67027,448.02276376
MAM00067045,67045,589.90693798
MAM00067073,67073,639.33599703
MAM00067107,67107,604.74974714
MAM00067113,67113,621.39656036
MAM00067117,67117,591.59385537
MAM00067131,67131,358.76239373
MAM00067152,67152,0.0
MAM00067157,67157,784.93706685
MD000033679,33679,911.80231254
MD000033893,33893,230.28777952
MFM00067005,67005,585.62787836
MG000044212,44212,0.0
MG000044231,44231,402.00089728
MG000044272,44272,528.76373452
MG000044288,44288,527.53078797
MG000044341,44341,527.29057771
MG000044373,44373,116.22565931
MGM00044207,44207,814.80990074
MGM00044232,44232,333.6513681
MGM00044241,44241,399.56171822
MGM00044256,44256,0.44974442
MGM00044275,44275,404.48987702
MGM00044277,44277,335.00511293
MGM00044282,44282,226.24521457
MGM00044284,44284,528.68279469
MGM00044285,44285,359.91010347
MGM00044287,44287,567.13450199
MGM00044294,44294,226.88770992
MGM00044298,44298,494.14331855
MGM00044305,44305,132.57548142
MGM00044313,44313,402.63473257
MGM00044347,44347,104.09144419
MGM00044352,44352,407.07322874
MGM00044354,44354,384.79271351
MGM00044358,44358,744.6988261
MI000067421,67421,782.98946707
MI000067423,67423,744.04257925
MI000067485,67485,97.16488003
MI000067489,67489,347.35190855
MI000067493,67493,0.10454581
MI000067585,67585,463.88237073
MI000067588,67588,463.61441503
MI000067591,67591,683.77713199
MI000067597,67597,588.48768254
MI000067687,67687,839.42038322
MI000067692,67692,79.40985479
MI000067797,67797,695.04475383
MJM00013363,13363,305.2140318
MJM00013459,13459,334.63439628
MJM00013461,13461,0.17239986
MJM00013463,13463,414.7554483
MK000013577,13577,173.8095245
MKE00100915,13585,441.57142095
MKM00013591,13591,393.52571096
ML000061202,61202,740.85192771
ML000061223,61223,575.47229655
ML000061270,61270,707.08372759
ML000061297,61297,395.74805362
MLM00061233,61233,465.92723494
MLM00061235,61235,462.76326081
MLM00061240,61240,799.65588929
MLM00061285,61285,455.19017095
MLM00061291,61291,684.40746463
MLM00061293,61293,202.51040826
MLM00061296,61296,219.96096591
MO000060195,60195,298.02890873
MO000060265,60265,550.78119239
MOE00147754,60107,397.0078904
MOE00147756,60318,134.89345639
MOM00060150,60150,732.04418218
MOW00013017,60119,0.08508536
MP000061974,61974,532.16622892
MP000061986,61986,251.6229744
MP000061988,61988,347.66898475
MP000061990,61990,867.46082009
MP000061995,61995,0.08446354
MR000001403,61403,0.0
MR000001421,61421,598.92490382
MR000001437,61437,557.43735517
MR000001450,61450,472.27026258
MR000001461,61461,468.33356146
MR000001489,61489,308.69489429
MR000001498,61498,483.22090408
MR000061497,61497,368.21013609
MRM00061404,61404,308.17812052
MT000016597,16597,524.66288853
MU000041288,41288,778.32421879
MUM00041304,41304,763.00275145
MX000002072,76050,294.07645878
MX000008142,76220,981.03335432
MX000016144,76615,0.12774302
MX000028116,76491,605.90483281
MX000029030,76683,189.9503081
MX000076644,76644,896.55973612
MX000766800,76680,393.48675549
MXM00076055,76055,287.340911
MXM00076061,76061,413.85637096
MXM00076118,76118,843.85555014
MXM00076160,76161,483.88138851
MXM00076225,76225,828.92864868
MXM00076323,76323,464.68412707
MXM00076499,76499,224.41003904
MXM00076525,76525,453.07094441
MXM00076634,76634,488.12129244
MXM00076640,76640,372.80590542
MXM00076665,76665,319.11791247
MXM00076692,76692,392.06606843
MXM00076723,76723,408.99762064
MXM00076737,76737,72.39018475
MXM00076762,76762,134.56989718
MXM00076840,76840,331.98325309
MXM00076848,76848,491.59800788
MY000048620,48620,68.16466508
MY000096441,96441,112.2308353
MY000096465,96465,0.03163826
MY000096491,96491,717.93127832
MYM00048601,48601,644.58435115
MYM00048647,48647,156.78878108
MZ000067237,67237,318.77036418
MZ000067261,67261,799.87745445
MZ000067283,67283,477.36919092
MZ000067295,67295,557.5298573
MZ000067297,67297,17.47383857
MZ000067323,67323,541.07885071
MZ000067335,67335,302.72759531
MZM00067231,67231,533.61352694
MZM00067241,67241,992.95507571
MZM00067273,67273,173.80477557
MZM00067341,67341,379.45162894
MZM00067346,67346,447.57843628
NC000091577,91577,545.24857242
NG000001024,61024,610.51114723
NG000001043,61043,304.98435934
NG000001049,61049,415.88967947
NG000001075,61075,188.290176
NG000001080,61080,110.78917634
NG000001096,61096,319.84707886
NGM00061045,61045,331.96801691
NGM00061091,61091,479.97291861
NGM00061099,61099,265.00588132
NH000091554,91554,724.00685071
NH000091568,91568,866.49679899
NHM00091551,91551,691.38291416
NHM00091555,91555,275.8210593
NLE00100496,6250,185.47702257
NLE00100497,6235,698.45158479
NLE00101981,6210,412.2287326
NLE00102022,6290,166.58304188
NLE00102044,6319,0.1361758
NLE00102089,6370,913.10620952
NLE00109242,6379,695.55482208
NLM00006260,6260,430.33965771
NLM00006280,6280,478.54674462
NO000014030,1403,35.02126774
NO000050540,1317,386.06645087
NO000050550,1316,32.02914784
NO000097250,1065,873.66897312
NO000098550,1098,749.41754054
NO000099710,1028,160.90801138
NOE00100569,1274,797.75572535
NOE00105472,1482,323.19546588
NOE00105476,1062,86.0298605
NOE00105482,1372,924.63714225
NOE00109459,1055,712.97180119
NOE00109476,1075,88.14264548
NOE00109485,1199,597.42172758
NOE00109514,1384,807.85119507
NOE00109543,1477,826.84821617
NOE00109604,1241,358.34627501
NOE00109613,1288,804.11640584
NOE00109640,1427,571.04306544
NOE00109671,1424,859.21847461
NOE00109680,1415,663.64115839
NOE00109719,1212,927.78960765
NOE00109746,1218,770.26278955
NOE00109759,1455,172.51579761
NOE00109768,1319,160.51851699
NOE00109777,1078,411.4460476
NOE00109939,1490,760.14701949
NOE00109966,1393,661.80168641
NOE00109984,1382,740.07679869
NOE00110285,1470,111.7829798
NOE00110447,1452,935.54706545
NOE00110653,1311,400.23482138
NOE00110725,1406,391.24101613
NOE00111111,1262,317.69333016
NOE00111327,1057,644.94043338
NOE00111354,1092,528.59360273
NOE00112080,1010,633.02885465
NOE00133050,1442,663.86595371
NOE00133110,1049,321.72111952
NOE00133122,1053,500.12367376
NOE00133470,1433,887.16218069
NOE00133650,1205,466.41790712
NOE00134094,1102,337.78432371
NOE00134166,1366,634.87825118
NOE00134418,1417,421.49700766
NOE00134778,1004,721.29337671
NOE00134850,1475,393.47422668
NOE00134886,1015,258.35849803
NOE00134898,1025,703.88646039
NOM00001238,1238,997.10426263
NP000444540,44454,295.8987903
NPM00044477,44477,332.46044409
NZ000093417,93417,253.14679104
NZ000093844,93845,405.2138031
NZ000093994,93994,291.43258073
NZ000933090,93308,340.392835
NZ000936150,93614,344.21892122
NZ000939870,93987,240.18363461
NZM00093439,93436,333.40136465
NZM00093678,93678,333.04094804
NZM00093929,93929,333.76598289
PA000086068,86068,176.88997374
PAM00086260,86260,526.30809278
PAM00086285,86285,332.37365467
PEM00084390,84390,596.85297287
PEM00084452,84452,881.97959254
PEM00084542,84542,397.95361848
PK000041560,41560,767.94560553
PK000041620,41620,368.86937673
PK000041640,41640,590.7865236
PK000041712,41712,398.19552273
PKM00041571,41571,127.66737566
PKM00041594,41594,430.80934951
PKM00041598,41598,579.41326892
PKM00041675,41675,564.3334257
PKM00041685,41685,293.99081213
PKM00041710,41710,268.28132282
PKM00041718,41718,471.90660252
PKM00041744,41744,742.5258798
PKM00041756,41756,737.65195912
PKM00041764,41764,448.93914831
PKM00041768,41768,417.10119024
PL000012120,12120,537.32961371
PLM00012160,12160,484.64483338
PLM00012205,12205,273.84515636
PLM00012295,12295,318.92190093
PLM00012330,12330,475.31673036
PLM00012375,12375,636.66834608
PLM00012424,12424,550.27389563
PLM00012497,12497,571.53534114
PMW00010705,78806,0.94923334
PO000008522,8522,28.11684953
PO000008535,8535,366.04541347
PO000008546,8546,344.58002863
PO000008549,8549,76.88475514
PO000008562,8562,466.53529782
POM00008501,8501,567.52452118
POM00008512,8512,600.73844449
POM00008515,8515,92.50606938
POM00008524,8524,158.28283433
POM00008554,8554,553.97396289
POM00008558,8558,333.15518105
POM00008570,8570,420.7720595
PP000092014,94014,39.34789623
PPM00092076,94076,470.48389722
PUM00061769,61769,461.20277261
QAM00041170,41170,889.64710531
RIE00100814,13388,999.89774881
RIE00100818,13274,168.77607591
ROE00100903,15410,862.03726116
ROE00108890,15292,311.1305857
ROE00108892,15480,691.74582297
ROE00108895,15310,719.30039845
ROE00108897,15170,529.35481404
ROE00108898,15015,414.82640522
ROE00108899,15346,95.6465034
ROE00108901,15260,225.67922097
ROE00108903,15335,385.43015728
ROM00015280,15280,362.31408099
RP000098232,98232,615.40068492
RP000098429,98429,115.67967899
RP000098430,98430,721.28971834
RP000098444,98444,732.14763578
RP000098755,98755,799.14732318
RP000098836,98836,395.77891376
RP000098851,98851,378.0548175
RP000982230,98223,776.5397955
RP000986370,98637,415.72779158
RP000986530,98653,0.02109651
RPM00098132,98132,856.10618967
RPM00098135,98135,947.49359157
RPW00041223,98558,635.53170424
RPW00041231,98426,914.60395061
RQC00667297,78520,505.50424901
RQC00668814,78526,880.86883731
RSM00020069,20069,10.95724667
RSM00020087,20087,427.61306576
RSM00020292,20292,445.78271792
RSM00020357,20421,0.34308321
RSM00020667,20667,578.3509099
RSM00020744,20744,418.49554859
RSM00020891,20891,942.8863735
RSM00021432,21432,704.0202061
RSM00021504,21504,569.25532548
RSM00021636,21636,847.94101108
RSM00021802,21802,296.39968034
RSM00021824,21824,10.58436659
RSM00021908,21908,641.7774465
RSM00021921,21921,801.99556083
RSM00021946,21946,96.16942062
RSM00022028,22028,132.45555761
RSM00022112,22112,782.57160979
RSM00022113,22113,622.13658973
RSM00022165,22165,463.62294239
RSM00022212,22212,544.36388454
RSM00022235,22235,411.15322226
RSM00022249,22249,462.53211582
RSM00022269,22269,420.69015703
RSM00022282,22282,155.67434791
RSM00022324,22324,388.28427264
RSM00022349,22349,376.25674307
RSM00022355,22355,361.39804549
RSM00022408,22408,270.62608334
RSM00022438,22438,163.20472022
RSM00022446,22446,568.15290752
RSM00022452,22452,446.8937104
RSM00022471,22471,0.0
RSM00022511,22511,192.42255793
RSM00022518,22518,650.32494659
RSM00022525,22525,413.74076175
RSM00022529,22529,364.75381746
RSM00022541,22541,741.65106136
RSM00022551,22551,566.18125416
RSM00022559,22559,178.35480136
RSM00022563,22563,664.23347588
RSM00022573,22573,187.57420877
RSM00022583,22583,495.01453795
RSM00022602,22602,218.52700021
RSM00022619,22619,213.64162775
RSM00022641,22641,5.19052577
RSM00022676,22740,0.18618817
RSM00022695,22695,247.85121038
RSM00022707,22707,976.27626697
RSM00022727,22727,319.70619224
RSM00022762,22762,347.28770493
RSM00022768,22768,56.77103275
RSM00022802,22802,25.74366258
RSM00022820,22820,249.3594281
RSM00022833,22833,537.66628064
RSM00022837,22837,291.94500655
RSM00022845,22845,250.32760101
RSM00022892,22892,628.93650152
RSM00022912,22912,733.5723991
RSM00022913,22913,187.71769109
RSM00022915,22915,329.96553177
RSM00022917,22917,184.04029228
RSM00022939,22939,784.77453197
RSM00022954,22954,749.44362156
RSM00022996,22996,141.11062387
RSM00023032,23032,411.02373188
RSM00023074,23074,159.23588557
RSM00023207,23207,94.02644089
RSM00023226,23226,118.00883367
RSM00023256,23256,270.10760707
RSM00023274,23274,752.87640592
RSM00023305,23305,238.67533282
RSM00023330,23330,719.30030473
RSM00023365,23365,995.13411372
RSM00023412,23412,223.68073871
RSM00023418,23418,280.34045214
RSM00023426,23426,83.29476353
RSM00023472,23472,835.84771836
RSM00023518,23518,552.84293947
RSM00023527,23527,80.39564629
RSM00023552,23552,352.19629938
RSM00023631,23631,884.77191797
RSM00023678,23678,556.8845209
RSM00023711,23711,59.85095869
RSM00023724,23724,606.72658687
RSM00023734,23734,0.0
RSM00023803,23803,293.17124051
RSM00023849,23849,685.20881316
RSM00023884,23884,743.48152887
RSM00023891,23891,680.45271441
RSM00023914,23914,222.42993683
RSM00023955,23955,881.20780963
RSM00023966,23966,853.33506228
RSM00023975,23975,568.65083187
RSM00023987,23987,532.14143034
RSM00024125,24125,85.50492036
RSM00024143,24143,509.30488515
RSM00024329,24329,486.55939183
RSM00024343,24343,603.41048183
RSM00024382,24382,713.58956008
RSM00024561,24561,47.67320696
RSM00024598,24598,98.02737264
RSM00024639,24639,453.3686086
RSM00024652,24652,630.46627265
RSM00024671,24671,440.55535569
RSM00024738,24738,494.52959478
RSM00024768,24768,753.7551916
RSM00024817,24817,661.11401238
RSM00024856,24856,372.29812289
RSM00024923,24923,346.02500997
RSM00024944,24944,15.0090354
RSM00024951,24951,22.78470866
RSM00024962,24962,33.68955039
RSM00024966,24966,381.81839083
RSM00024982,24982,483.75092842
RSM00024988,24988,477.40923655
RSM00025325,25325,572.45913598
RSM00025400,25400,671.22977085
RSM00025503,25503,952.31945076
RSM00025551,25551,379.82037081
RSM00025563,25563,379.58418025
RSM00025677,25677,0.0
RSM00025703,25703,52.81183915
RSM00025715,25715,154.61257586
RSM00025745,25744,385.14264923
RSM00025777,25841,0.53777166
RSM00025822,25822,157.45228692
RSM00025954,25954,402.54232022
RSM00026059,26059,480.95697446
RSM00026063,26063,367.65877298
RSM00026092,26092,0.0
RSM00026099,26099,0.04321276
RSM00026167,26167,547.3500207
RSM00026188,26188,208.06485716
RSM00026268,26268,334.12333246
RSM00026283,26283,372.28014325
RSM00026285,26285,675.2981205
RSM00026289,26289,464.55061082
RSM00026298,26362,0.27050064
RSM00026359,26359,855.03455825
RSM00026378,26378,734.98693992
RSM00026498,26498,623.27655017
RSM00026585,26585,685.00107368
RSM00026781,26781,620.10807042
RSM00026976,26976,0.10244328
RSM00027008,27072,0.28621653
RSM00027026,27026,334.52399413
RSM00027051,27051,0.0
RSM00027066,27066,473.02468251
RSM00027199,27199,180.39526303
RSM00027217,27217,0.09632378
RSM00027242,27242,580.92834979
RSM00027252,27252,336.78546516
RSM00027271,27271,949.22528467
RSM00027281,27281,896.05679745
RSM00027296,27296,0.21702433
RSM00027329,27329,53.44124835
RSM00027373,27373,700.03014536
RSM00027459,27459,367.49507043
RSM00027507,27507,384.09437122
RSM00027509,27509,146.91203877
RSM00027511,27511,187.64243047
RSM00027587,27587,886.48062246
RSM00027606,27606,385.23452785
RSM00027648,27648,211.44315624
RSM00027729,27729,387.09920235
RSM00027823,27823,475.83420672
RSM00027857,27857,226.14375863
RSM00027921,27921,836.21509423
RSM00027928,27928,797.31297285
RSM00027935,27935,19.06084567
RSM00027947,27944,410.67982982
RSM00027962,27962,201.58167232
RSM00028009,28009,151.15575053
RSM00028044,28044,151.50479848
RSM00028049,28049,983.07784555
RSM00028076,28076,166.58355875
RSM00028116,28116,390.18060467
RSM00028216,28216,219.42645493
RSM00028224,28225,102.25949917
RSM00028240,28240,403.43866809
RSM00028302,28302,0.0
RSM00028307,28307,333.96704121
RSM00028319,28319,256.29808455
RSM00028321,28321,166.95809881
RSM00028334,28334,250.97003862
RSM00028367,28367,784.94177406
RSM00028383,28383,49.60705178
RSM00028409,28409,334.01501538
RSM00028428,28428,453.60479624
RSM00028451,28451,493.16923018
RSM00028455,28455,380.99711587
RSM00028465,28465,340.41424816
RSM00028481,28481,32.62817099
RSM00028491,28491,293.17181719
RSM00028493,28493,605.49529432
RSM00028498,28498,717.52885882
RSM00028506,28506,146.84505409
RSM00028522,28522,382.9596473
RSM00028537,28537,0.0
RSM00028552,28552,84.98374318
RSM00028573,28573,78.41180595
RSM00028586,28586,600.06532217
RSM00028588,28588,597.16329534
RSM00028593,28593,839.69163169
RSM00028598,28598,185.75482223
RSM00028611,28611,274.36421781
RSM00028615,28615,330.40960396
RSM00028621,28621,440.35153082
RSM00028637,28637,141.21939229
RSM00028642,28642,573.278772
RSM00028655,28655,950.7185767
RSM00028661,28661,587.5708548
RSM00028666,28666,461.46939904
RSM00028696,28696,258.5487828
RSM00028704,28704,871.26357848
RSM00028705,28705,366.37871292
RSM00028710,28710,73.66039552
RSM00028711,28711,265.73332978
RSM00028712,28712,436.3750675
RSM00028741,28741,0.09823345
RSM00028756,28756,628.60209777
RSM00028786,28786,540.79282162
RSM00028797,28797,351.03482263
RSM00028799,28799,543.54741661
RSM00028831,28831,844.95692407
RSM00028838,28838,859.35938485
RSM00028908,28908,226.04102559
RSM00028925,28925,437.66786794
RSM00029068,29068,115.59867577
RSM00029103,29103,629.05078242
RSM00029122,29122,845.23585819
RSM00029128,29128,0.33993505
RSM00029209,29209,695.54277017
RSM00029253,29253,815.57108842
RSM00029263,29263,559.84809841
RSM00029274,29274,19.22959136
RSM00029348,29348,376.74318895
RSM00029418,29418,289.8728854
RSM00029456,29456,998.50370615
RSM00029464,29464,0.37921765
RSM00029477,29477,163.31558051
RSM00029481,29481,473.11165238
RSM00029524,29524,685.02249353
RSM00029532,29532,903.21086038
RSM00029539,29539,295.61991536
RSM00029541,29541,458.25573497
RSM00029552,29552,382.4153625
RSM00029557,29557,493.34867938
RSM00029562,29562,332.12791709
RSM00029563,29563,333.91306748
RSM00029570,29570,345.29736156
RSM00029576,29576,576.88374151
RSM00029594,29594,125.46364521
RSM00029605,29605,120.45472307
RSM00029613,29613,717.51429344
RSM00029625,29625,293.59694258
RSM00029631,29631,66.85498393
RSM00029632,29632,0.12886941
RSM00029636,29636,244.99954285
RSM00029649,29649,0.29294188
RSM00029653,29653,25.69410801
RSM00029654,29654,196.24537567
RSM00029676,29676,541.36825497
RSM00029698,29698,432.27221424
RSM00029706,29706,461.98252037
RSM00029712,29712,304.68132352
RSM00029724,29724,0.08492323
RSM00029726,29726,409.00823397
RSM00029735,29735,893.11031806
RSM00029736,29736,807.12797944
RSM00029742,29742,385.80644336
RSM00029752,29752,0.0196507
RSM00029756,29756,194.36233722
RSM00029766,29766,859.2602242
RSM00029789,29789,398.87954442
RSM00029813,29813,716.23537044
RSM00029814,29814,372.68242407
RSM00029816,29816,501.60443739
RSM00029827,29827,579.64114205
RSM00029848,29848,681.64145996
RSM00029862,29862,0.0547791
RSM00029864,29864,320.87864215
RSM00029869,29869,45.79743479
RSM00029892,29892,731.95658328
RSM00029923,29923,341.11361493
RSM00029937,29937,311.94553994
RSM00029939,29939,0.0
RSM00029946,29946,772.90204477
RSM00029962,29962,697.02289131
RSM00030054,30054,512.30835361
RSM00030102,30102,794.77076799
RSM00030138,30138,176.88584466
RSM00030151,30151,803.20326047
RSM00030157,30157,294.86380956
RSM00030229,30229,828.90426076
RSM00030328,30328,88.83381109
RSM00030385,30385,50.06379925
RSM00030433,30433,292.93299485
RSM00030439,30439,303.70518774
RSM00030457,30457,384.72422399
RSM00030469,30469,941.11974162
RSM00030493,30493,165.53952226
RSM00030499,30499,438.72171143
RSM00030504,30504,250.89106329
RSM00030507,30507,492.01886725
RSM00030537,30537,938.74826775
RSM00030542,30542,697.76312575
RSM00030549,30549,64.94846531
RSM00030576,30576,736.67436311
RSM00030603,30603,269.26722921
RSM00030618,30618,906.03617724
RSM00030627,30627,286.44878166
RSM00030636,30636,397.67903452
RSM00030669,30669,678.08841563
RSM00030679,30679,112.42267452
RSM00030683,30683,405.58403862
RSM00030686,30686,495.72887871
RSM00030692,30692,352.87684496
RSM00030703,30703,294.26877208
RSM00030710,30710,849.50302439
RSM00030713,30713,375.02090169
RSM00030715,30715,333.88040327
RSM00030726,30726,645.14839316
RSM00030729,30729,633.61751571
RSM00030731,30731,320.18720612
RSM00030739,30739,891.64038904
RSM00030745,30745,550.22678524
RSM00030764,30764,857.4280949
RSM00030765,30765,13.40765516
RSM00030766,30766,789.74019967
RSM00030772,30772,4.7648735
RSM00030781,30781,807.668835
RSM00030802,30802,416.60104576
RSM00030811,30811,424.7779827
RSM00030815,30815,310.88251328
RSM00030824,30824,755.25194346
RSM00030829,30829,48.21857008
RSM00030846,30846,906.37691477
RSM00030874,30874,670.11724854
RSM00030879,30879,530.18106751
RSM00030925,30925,655.20306959
RSM00030934,30934,59.84099081
RSM00030935,30935,347.32041441
RSM00030938,30938,682.26786943
RSM00030949,30949,806.07160325
RSM00030961,30961,455.70371145
RSM00030971,30971,296.3806472
RSM00030972,30972,253.44914183
RSM00030978,30978,681.80549288
RSM00031005,31005,605.66752717
RSM00031168,31168,562.05410285
RSM00031174,31174,539.12925861
RSM00031299,31299,56.1109022
RSM00031311,31311,814.22120885
RSM00031318,31318,710.09889739
RSM00031348,31348,762.19407114
RSM00031371,31371,49.46892463
RSM00031373,31373,328.01739741
RSM00031388,31388,261.49378336
RSM00031392,31392,19.10016384
RSM00031394,31394,391.44937986
RSM00031416,31416,27.59302853
RSM00031418,31418,81.89418995
RSM00031421,31421,11.68712477
RSM00031439,31439,109.97933606
RSM00031443,31443,602.1493638
RSM00031469,31469,557.67828352
RSM00031478,31478,563.62832982
RSM00031484,31484,139.11453649
RSM00031513,31513,354.78517409
RSM00031521,31521,376.40613281
RSM00031527,31527,302.2088477
RSM00031534,31534,864.02522135
RSM00031583,31583,786.64549321
RSM00031587,31587,262.29293689
RSM00031594,31594,130.4886468
RSM00031618,31618,393.62116614
RSM00031624,31624,330.5323888
RSM00031655,31655,674.38197699
RSM00031702,31702,111.35113711
RSM00031707,31707,925.72852585
RSM00031725,31725,561.00089755
RSM00031733,31733,373.6950346
RSM00031749,31749,946.46047635
RSM00031754,31754,383.74286997
RSM00031786,31786,403.14820766
RSM00031792,31792,502.92752743
RSM00031801,31801,573.63464227
RSM00031825,31825,63.95283112
RSM00031829,31829,242.47974376
RSM00031832,31832,428.63824771
RSM00031873,31873,791.15783101
RSM00031913,31913,605.45342127
RSM00031915,31915,248.15328756
RSM00031917,31917,906.17805739
RSM00031921,31921,459.32537679
RSM00031935,31935,410.17065543
RSM00031939,31939,743.51136047
RSM00031969,31969,445.97304633
RSM00031977,31977,333.34485652
RSM00031981,31981,664.74027082
RSM00031987,31987,925.57291705
RSM00031989,31989,30.99459465
RSM00032027,32027,482.87083687
RSM00032057,32057,965.24411858
RSM00032061,32061,318.25048079
RSM00032069,32069,621.90942872
RSM00032071,32071,733.49792119
RSM00032077,32077,396.42488667
RSM00032098,32098,7.37903912
RSM00032128,32128,744.51026678
RSM00032133,32133,899.51189832
RSM00032145,32145,490.88151806
RSM00032149,32149,559.46140056
RSM00032186,32186,0.08480471
RSM00032252,32252,158.02506347
RSM00032408,32408,424.243058
RSM00032583,32583,345.0375453
RSM00032594,32594,355.18470262
RSM00032618,32618,39.44128668
RSM00034027,34027,392.99931702
RSM00034047,34047,341.94391729
RSM00034063,34063,313.88169566
RSM00034083,34083,224.96035687
RSM00034116,34116,92.49552792
RSM00034123,34123,227.97022978
RSM00034139,34139,0.10033021
RSM00034146,34146,393.73332696
RSM00034152,34152,333.93882517
RSM00034163,34163,0.31011828
RSM00034172,34172,895.66064333
RSM00034186,34186,995.73085409
RSM00034213,34213,211.64733267
RSM00034240,34240,0.08487278
RSM00034267,34267,749.61427675
RSM00034321,34321,154.49666987
RSM00034357,34357,639.78428776
RSM00034373,34373,862.12656454
RSM00034391,34391,517.89765151
RSM00034445,34445,900.82937787
RSM00034545,34545,500.55117425
RSM00034578,34578,401.49948776
RSM00034635,34635,480.84297541
RSM00034644,34644,330.99356423
RSM00034662,34662,242.18803742
RSM00034720,34720,242.09796185
RSM00034723,34723,204.00012976
RSM00034730,34731,841.89133991
RSM00034743,34743,227.52863813
RSM00034747,34747,300.66675586
RSM00034748,34748,604.84887827
RSM00034785,34785,538.89766667
RSM00034824,34824,847.9504134
RSM00034825,34825,866.06708399
RSM00034838,34838,532.46764516
RSM00034845,34845,677.24316992
RSM00034858,34858,492.72168382
RSM00034861,34861,245.65806811
RSM00034887,34887,233.02411737
RSM00034915,34915,183.47761185
RSM00034924,34924,128.69340109
RSM00034927,34929,466.08986095
RSM00034949,34949,720.31499891
RSM00034954,34954,522.92112945
RSM00034964,34964,0.26129801
RSM00035015,35015,804.72103267
RSM00035037,35037,534.25381525
RSM00036020,36020,0.20724558
RSM00036022,36022,274.63575714
RSM00036034,36034,40.06837732
RSM00036038,36038,413.59562811
RSM00036058,36058,805.56237188
RSM00036061,36061,507.03657643
RSM00036278,36278,768.32408631
RSM00037000,37000,789.78443634
RSM00037001,37001,9.74749047
RSM00037013,37013,0.18124914
RSM00037014,37014,741.15966354
RSM00037017,37017,408.89306538
RSM00037021,37021,108.08680597
RSM00037031,37031,431.77541033
RSM00037058,37058,239.80415029
RSM00037085,37085,579.84877783
RSM00037145,37145,130.79160618
RSM00037193,37193,242.86722705
